"Geneid","PD2699_C4_1_BULK","PD2699_C4_1_YFP","PD6422_C5_YFP","PD6419_C1_BULK","PD6419_C1_YFP","PD6422_C5_BULK","PD6499_C4_BULK","PD6499_C4_YFP","PD6620_C1_BULK","PD6620_C1_YFP"
"Ccng1",47.9434624745052,56.6965842472416,50.6793540313399,94.5462115476727,62.6266526357543,68.314901478633,53.4539784090569,50.1650129319557,55.5124562611389,53.2948835929595
"Gabrg2",0,0,0,0,0,0,0,0,0,0
"Gabra1",0.060598576767746,0.0978582042887276,0.940539501664699,0.177597433060361,0.230457532234026,2.46784069644942,0.162924200963378,0.216710707314647,0.162243943641384,0.0982201408319066
"Gabra6",0,0,0,0,0,0,0,0,0,0
"Gabrb2",0.0332762576609962,0.0447804084111663,0.410531211686186,0.0531945701248062,0.0351528434768755,0.347052053295025,0.0223664811108028,0.144501817446422,0.0534554264523955,0.0539352388810803
"Atp10b",0.59106416849869,0.822326186799095,0.260557621390394,0.726815374118063,0.822282452201414,0.2830080019959,1.0268186343391,1.30076610686617,0.681687572726259,1.06855630308905
"Pttg1",21.0744015606957,21.9487281239489,23.765488631726,25.6182764415407,20.5291958671932,24.7267250351435,19.5346632538005,21.6438349373266,21.5242262750365,23.2017108624636
"Slu7",52.7081655001772,38.0409041495203,32.2649740658602,50.5206640018052,37.2460690872464,40.7326774319598,35.1220397402613,34.315286900006,37.8239062358295,35.3757358658084
"C1qtnf2",2.54207526732789,3.40694967854481,4.45960183200554,7.13220145501612,2.49909721130136,8.48533240666322,2.58040116346199,3.39251830877467,3.38912994972172,3.65779793462044
"Ccnjl",0.579785663196389,0.474378090963561,0.553769104893022,0.667317929539097,0.450786880809108,0.491424747651796,0.904104521062142,0.805668309601608,0.695427012176556,0.883351302575032
"Fabp6",0,0,0,0,0,0.0815728946929361,0,0,0,0
"Pwwp2a",15.4902009991149,11.9981168374082,10.7203486431715,14.8031982895607,11.4100952562893,9.4199008950638,9.4889295829968,9.34396335827141,10.8240187207943,10.6437648979772
"Ttc1",91.2550243610603,60.8349103192197,54.8243015152156,81.3082471415306,57.0992153440698,67.9521580658216,54.3772889146568,53.8376827206625,63.4767759716051,57.812549796844
"Adra1b",2.18559596100422,1.79801202428693,1.31290712627082,1.45027217899833,3.1017013955268,0.27306974921823,2.91035852668562,2.59130794453004,1.94317872716482,2.3895063232802
"Il12b",0.0966051888220823,0.104002555916287,0,1.16680876318181,0.0816425240196917,0.53308785614297,0,0.0658050306241372,0.068972386907311,0.104387217844674
"Ublcp1",40.4340460535126,19.8986206059859,22.8275125199793,47.9452430289104,23.0210151487312,47.439712723715,19.6721256650359,18.5252395461473,30.87193392093,20.7660255936674
"Rnf145",36.4603120179738,21.8131977989468,21.9396693061634,19.7715275616476,19.9672958175111,21.8500319079425,20.1394677915856,18.6360315424355,26.9609474249564,22.3314630891758
"Ebf1",4.14173052145487,2.34994817434726,2.76198816093904,4.68232270174151,3.24008690685246,6.05964884095365,3.38575721189096,2.83077413363506,4.70528394575004,3.44724256417302
"Clint1",153.957786510124,115.984958296599,122.349759072595,160.430064476604,126.955766671046,140.820550831859,104.438907856913,104.563622370287,147.65334769959,116.229138232051
