"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BIOCARTA_FIBRINOLYSIS_PATHWAY",-0.56843848826349,0.0862588389806885,-3.14117173772294,0.00874564451941744,0.0289594158565555,-3.59034031699493
"BIOCARTA_ETC_PATHWAY",-0.627182240745988,0.0141746343326054,-4.62043953303307,0.000628056542010309,0.00439639579407216,-0.898920951725694
"BIOCARTA_CELL2CELL_PATHWAY",-0.658049279044047,0.0507986475513199,-2.85231268646061,0.0148726100368107,0.0442103613423003,-4.1188525912125
"BIOCARTA_AMI_PATHWAY",-0.736024472725169,0.04209958574374,-3.72910567083537,0.00299643259418837,0.0135123018248505,-2.5068475031675
"BIOCARTA_SARS_PATHWAY",-0.750293218055829,0.0250035912385252,-4.66559845092662,0.000581758180066506,0.00439639579407216,-0.819542535241999
"BIOCARTA_EXTRINSIC_PATHWAY",-0.878113819743165,0.0612277157965098,-3.60067501220198,0.00377891204408376,0.0160789002660034,-2.74314978091689
"BIOCARTA_EGFR_SMRTE_PATHWAY",-0.894060306827343,0.0291803589207618,-3.77231638277444,0.00277231454379605,0.0127998352341222,-2.42750067719565
"BIOCARTA_GLYCOLYSIS_PATHWAY",-0.90723025864634,0.0997083054698843,-5.50324944965355,0.000147895309199107,0.00175669057784777,0.606266081524917
"BIOCARTA_FEEDER_PATHWAY",-0.921486581343869,0.0576286232773712,-5.86141495999891,8.48573548673433e-05,0.0012276030670809,1.18711303703056
"BIOCARTA_INTRINSIC_PATHWAY",-0.95462820287607,0.0246363508017524,-3.89088913507461,0.00224176499719644,0.0111856205798893,-2.21028471373638
"BIOCARTA_LECTIN_PATHWAY",-0.994512258003037,-0.0383372250058623,-3.82239961713757,0.00253398866952269,0.0119538161149223,-2.33565384288106
"BIOCARTA_NUCLEARRS_PATHWAY",-1.03410582271621,0.0823316514883518,-6.57293644347241,2.96689755394872e-05,0.000513496594094298,2.28822864773456
